"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"POLR3K",11.5990995686897,555.290509598883,1.43370539267079,0.152107143273513,0.38951782557676,-5.12287480163931
"POLR1B",-14.6372827245522,940.97739373761,-1.43323787946577,0.152240615717309,0.389784534250143,-5.12351085647783
"PTGR2",-21.5410941202061,725.092818718831,-1.43320456042025,0.152250131530858,0.389784534250143,-5.12355617939196
"MIR4633",-0.032795974970347,0.0563132849838686,-1.43317822881002,0.152257652076065,0.389784534250143,-5.12359199676352
"CYB561D1",16.651559826021,1332.0920075249,1.43293341684561,0.152327586145422,0.389923993599768,-5.12392496906085
"PROK2",-40.2557931494024,164.132377363837,-1.43269563454723,0.152395535544019,0.390058344856654,-5.12424832608945
"STKLD1",-0.856107533957028,15.3799926529507,-1.43262694992911,0.152415167374067,0.390069011956521,-5.12434171947344
"SYK",-46.2398038271217,1480.73944358124,-1.43233207976367,0.152499470767383,0.390166756160591,-5.12474261636758
"ACAD11",-2.5876301513823,84.6832347686857,-1.43228007569639,0.152514342420977,0.390166756160591,-5.12481331107634
"LRRC25",-27.7846598511458,186.49001525279,-1.4322530039484,0.152522084592789,0.390166756160591,-5.12485011159874
"MIR4723",-0.0172258494410839,0.0144410086760618,-1.4322496869682,0.152523033227086,0.390166756160591,-5.12485462055457
"OR4K17",-0.144727237516491,0.209812878110282,-1.43222287923445,0.152530700225959,0.390166756160591,-5.1248910614188
"UBE2MP1",6.998277411603,534.356026924854,1.43188692552328,0.152626807749445,0.39032191586819,-5.12534767975437
"GUCY1A3",8.56012558953712,121.857712204386,1.43182934049312,0.152643285947718,0.39032191586819,-5.12542593693426
"CYTH3",-13.0547555687502,737.804834864999,-1.43178507096715,0.152655954780909,0.39032191586819,-5.1254860964201
"LINC00955",-0.0171214632489323,0.0147390985519019,-1.43178167667206,0.152656926176525,0.39032191586819,-5.12549070897616
"FAM60A",-44.3607378098782,2943.51729995519,-1.43174043579114,0.152668729065793,0.39032191586819,-5.12554675092968
"WDR18",21.7592169869362,973.015795374294,1.43149935941049,0.152737737583602,0.390432956938708,-5.12587431589096
"HIST1H2AD",0.20403532482652,1.56748980588016,1.43148056532338,0.152743118421788,0.390432956938708,-5.12589985024276
"ST13",-72.0509347308116,5906.69699260026,-1.43141063966643,0.152763139745527,0.390444567528743,-5.12599485093779
"TARP",-10.6976919226089,138.245558003298,-1.43135147042954,0.152780082821829,0.390448308925818,-5.12607523440465
"ITM2A",-16.677318555652,231.604768119398,-1.43111085716582,0.152848997050033,0.39058485478574,-5.12640208187584
"PCYOX1",56.6211610723708,3267.66175636587,1.43090394694095,0.152908277316825,0.390633706846367,-5.1266831036905
"CYP46A1",-0.926494582555419,13.3622095218007,-1.43089428454711,0.152911046043754,0.390633706846367,-5.12669622599636
"PPP1R21",-13.8436822436817,880.266623855473,-1.43088197181899,0.152914574270577,0.390633706846367,-5.12671294754106
"CNBD2",-0.454944265637376,9.42784668494107,-1.43069071920451,0.152969385903666,0.390734155952817,-5.12697266358758
"TYR",-2.29502648856124,10.133283426286,-1.43062855284714,0.152987205562877,0.390740104608951,-5.12705707644429
"KPNA2",42.9627352038533,1256.77564546771,1.43057370355009,0.153002929139326,0.390740699059467,-5.1271315507721
"PHC2",83.4553308755721,4172.90114545554,1.43048792058571,0.153027522899931,0.3907639438781,-5.12724802111693
"PRICKLE2",-38.0946806757818,1073.40505758869,-1.43035619943721,0.153065292889136,0.390778108962184,-5.12742684972925
"ATP2B1",-52.8616802043107,2949.17834203391,-1.43034165791958,0.153069462988922,0.390778108962184,-5.12744659073002
"BSCL2",10.5788943881271,474.954383846985,1.43030649514704,0.153079547044693,0.390778108962184,-5.12749432552291
"LCE3E",1.24195487727016,2.12777852163148,1.43009712678251,0.153139600641084,0.390860766033809,-5.12777852684627
"FEM1B",-41.3443009545754,3199.17411819378,-1.43008556488982,0.153142917487795,0.390860766033809,-5.12779422001455
"PSMD12",-34.9989975934964,1817.21995831541,-1.42996660723584,0.153177046940761,0.390904417142458,-5.12795567608991
"CLSTN2",-2.00412108655065,12.4197784149147,-1.42988695561457,0.153199902567518,0.390904417142458,-5.12806377632724
